TagID	Timestamp	accX	accY	accZ	gyroX	gyroY	gyroZ	compX	compY	compZ	Activity	Pressure	Temp. (?C)
01_S1_agmdE_290523_calib	29/05/2023 16:17:20.300	-0.0527	-0.1504	0.8967	-8.6594	4.8065	7.1945	37.2182	28.7529	1.8974	Inactive	1003.56308825652	26.66
01_S1_agmdE_290523_calib	29/05/2023 16:17:20.400	-0.0696	-0.1523	0.9575	-7.1793	-4.0436	29.2053	37.2182	28.7529	1.8974	Inactive	1003.56308825652	26.66
01_S1_agmdE_290523_calib	29/05/2023 16:17:20.500	0.1467	-0.1475	1.0295	11.4136	-0.9537	45.4941	37.2182	28.7529	1.8974	Inactive	1003.56308825652	26.66
01_S1_agmdE_290523_calib	29/05/2023 16:17:20.600	0.1880	-0.0493	1.0061	7.7286	-2.3727	32.4707	37.2182	28.7529	1.8974	Inactive	1003.56308825652	26.66
01_S1_agmdE_290523_calib	29/05/2023 16:17:20.700	0.1450	-0.0515	0.9641	8.8348	-5.9509	19.9814	37.2182	28.7529	1.8974	Inactive	1003.56308825652	26.66
01_S1_agmdE_290523_calib	29/05/2023 16:17:20.800	0.1436	-0.0854	0.9294	8.2321	-6.0806	16.8228	37.2182	28.7529	1.8974	Inactive	1003.56308825652	26.66
01_S1_agmdE_290523_calib	29/05/2023 16:17:20.900	0.1055	-0.0740	0.8899	-6.2332	-8.8806	9.5520	37.2182	28.7529	1.8974	Inactive	1003.56308825652	26.66
01_S1_agmdE_290523_calib	29/05/2023 16:17:21.000	0.0684	-0.0627	1.0198	-9.0256	0.5569	-6.1264	30.6503	29.4826	1.1676	Inactive	1000.3117818372	26.65
01_S1_agmdE_290523_calib	29/05/2023 16:17:21.100	0.0708	0.0847	1.2112	24.3912	16.3193	-3.1586	30.6503	29.4826	1.1676	Inactive	1000.3117818372	26.65
01_S1_agmdE_290523_calib	29/05/2023 16:17:21.200	0.0085	-0.0403	1.0178	12.1689	26.3367	10.4294	30.6503	29.4826	1.1676	Inactive	1000.3117818372	26.65
01_S1_agmdE_290523_calib	29/05/2023 16:17:21.300	-0.0410	0.0132	0.9856	7.4310	14.9994	8.4381	30.6503	29.4826	1.1676	Inactive	1000.3117818372	26.65
01_S1_agmdE_290523_calib	29/05/2023 16:17:21.400	-0.0510	0.0505	1.0098	9.8801	0.8774	9.9564	30.6503	29.4826	1.1676	Inactive	1000.3117818372	26.65
01_S1_agmdE_290523_calib	29/05/2023 16:17:21.500	-0.0137	-0.0525	0.9106	-6.5613	-14.1296	18.2724	30.6503	29.4826	1.1676	Inactive	1000.3117818372	26.65
01_S1_agmdE_290523_calib	29/05/2023 16:17:21.600	0.0454	-0.0728	0.9233	-8.1787	-29.1824	17.0288	30.6503	29.4826	1.1676	Inactive	1000.3117818372	26.65
01_S1_agmdE_290523_calib	29/05/2023 16:17:21.700	0.0977	-0.1030	0.9136	-6.3095	-28.1906	12.3901	30.6503	29.4826	1.1676	Inactive	1000.3117818372	26.65
01_S1_agmdE_290523_calib	29/05/2023 16:17:21.800	0.0935	-0.1118	0.9414	-13.3972	-20.3552	-0.2289	30.6503	29.4826	1.1676	Inactive	1000.3117818372	26.65
01_S1_agmdE_290523_calib	29/05/2023 16:17:21.900	0.1597	-0.0874	1.0034	-15.2283	-9.3307	-9.9487	30.6503	29.4826	1.1676	Inactive	1000.3117818372	26.65
01_S1_agmdE_290523_calib	29/05/2023 16:17:22.000	0.2051	-0.0503	1.0769	-15.7928	1.1826	-18.1274	28.0231	26.5636	1.4595	Inactive	1001.84409135271	26.64
01_S1_agmdE_290523_calib	29/05/2023 16:17:22.100	0.1704	-0.0117	1.0327	-13.3667	13.7863	-12.7487	28.0231	26.5636	1.4595	Inactive	1001.84409135271	26.64
01_S1_agmdE_290523_calib	29/05/2023 16:17:22.200	0.1245	-0.0134	0.9863	-9.7733	19.4473	-3.5934	28.0231	26.5636	1.4595	Inactive	1001.84409135271	26.64
01_S1_agmdE_290523_calib	29/05/2023 16:17:22.300	0.0996	-0.0115	1.0068	-3.8071	16.3498	-5.1575	28.0231	26.5636	1.4595	Inactive	1001.84409135271	26.64
01_S1_agmdE_290523_calib	29/05/2023 16:17:22.400	0.0928	-0.0190	1.0139	-4.1733	9.9411	-8.3542	28.0231	26.5636	1.4595	Inactive	1001.84409135271	26.64
01_S1_agmdE_290523_calib	29/05/2023 16:17:22.500	0.0779	-0.0454	0.9902	-9.6817	3.3035	-7.2021	28.0231	26.5636	1.4595	Inactive	1001.84409135271	26.64
01_S1_agmdE_290523_calib	29/05/2023 16:17:22.600	0.0823	-0.0569	1.0071	-7.0038	-1.1444	-1.1139	28.0231	26.5636	1.4595	Inactive	1001.84409135271	26.64
01_S1_agmdE_290523_calib	29/05/2023 16:17:22.700	0.1062	-0.0715	0.9958	-5.5389	-1.9226	3.4103	28.0231	26.5636	1.4595	Inactive	1001.84409135271	26.64
01_S1_agmdE_290523_calib	29/05/2023 16:17:22.800	0.1191	-0.1047	0.9563	-6.2180	-4.1962	1.6022	28.0231	26.5636	1.4595	Inactive	1001.84409135271	26.64
01_S1_agmdE_290523_calib	29/05/2023 16:17:22.900	0.1257	-0.0935	0.9944	4.0283	-6.1798	0.2670	28.0231	26.5636	1.4595	Inactive	1001.84409135271	26.64
01_S1_agmdE_290523_calib	29/05/2023 16:17:23.000	0.1255	-0.0876	1.0081	3.8910	-6.9275	0.0763	29.0448	28.7529	2.7731	Inactive	1002.09456545872	26.66
01_S1_agmdE_290523_calib	29/05/2023 16:17:23.100	0.1165	-0.1101	1.0022	-1.0834	-6.5918	-0.7172	29.0448	28.7529	2.7731	Inactive	1002.09456545872	26.66
01_S1_agmdE_290523_calib	29/05/2023 16:17:23.200	0.1270	-0.1191	0.9988	-3.9444	-3.6850	-1.0071	29.0448	28.7529	2.7731	Inactive	1002.09456545872	26.66
01_S1_agmdE_290523_calib	29/05/2023 16:17:23.300	0.1262	-0.0964	0.9902	-3.2425	0.6104	-0.1221	29.0448	28.7529	2.7731	Inactive	1002.09456545872	26.66
01_S1_agmdE_290523_calib	29/05/2023 16:17:23.400	0.1189	-0.0801	0.9739	-1.1368	4.8370	-0.7706	29.0448	28.7529	2.7731	Inactive	1002.09456545872	26.66
01_S1_agmdE_290523_calib	29/05/2023 16:17:23.500	0.1150	-0.0779	0.9856	1.6251	5.6000	-4.9820	29.0448	28.7529	2.7731	Inactive	1002.09456545872	26.66
01_S1_agmdE_290523_calib	29/05/2023 16:17:23.600	0.1121	-0.0906	0.9963	0.8011	3.9520	-4.9591	29.0448	28.7529	2.7731	Inactive	1002.09456545872	26.66
01_S1_agmdE_290523_calib	29/05/2023 16:17:23.700	0.1001	-0.0916	0.9856	-1.6022	2.1439	0.3967	29.0448	28.7529	2.7731	Inactive	1002.09456545872	26.66
01_S1_agmdE_290523_calib	29/05/2023 16:17:23.800	0.0991	-0.0820	0.9797	-1.9226	-1.0147	2.1439	29.0448	28.7529	2.7731	Inactive	1002.09456545872	26.66
01_S1_agmdE_290523_calib	29/05/2023 16:17:23.900	0.0964	-0.0701	0.9944	-2.5635	-3.8376	0.8469	29.0448	28.7529	2.7731	Inactive	1002.09456545872	26.66
01_S1_agmdE_290523_calib	29/05/2023 16:17:24.000	0.1021	-0.0833	0.9880	-4.2114	-4.1962	0.3510	27.4393	29.4826	2.6272	Inactive	1004.15452536613	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:24.100	0.1138	-0.0903	0.9807	-3.7079	-2.8076	-1.2436	27.4393	29.4826	2.6272	Inactive	1004.15452536613	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:24.200	0.1206	-0.0867	0.9883	-2.1896	-1.0071	-1.7548	27.4393	29.4826	2.6272	Inactive	1004.15452536613	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:24.300	0.1194	-0.0835	0.9844	-0.8621	0.3586	-0.9842	27.4393	29.4826	2.6272	Inactive	1004.15452536613	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:24.400	0.1157	-0.0793	0.9856	0.1678	1.0147	-0.2441	27.4393	29.4826	2.6272	Inactive	1004.15452536613	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:24.500	0.1143	-0.0811	0.9871	0.0839	0.9155	-0.4959	27.4393	29.4826	2.6272	Inactive	1004.15452536613	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:24.600	0.1211	-0.0735	0.9946	-0.9537	0.2670	-1.3275	27.4393	29.4826	2.6272	Inactive	1004.15452536613	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:24.700	0.1204	-0.0750	0.9861	-2.4872	-0.1755	-0.3891	27.4393	29.4826	2.6272	Inactive	1004.15452536613	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:24.800	0.1189	-0.0701	0.9822	-1.8311	-0.3662	-0.1373	27.4393	29.4826	2.6272	Inactive	1004.15452536613	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:24.900	0.1191	-0.0701	0.9836	-0.8316	-0.2747	-0.7858	27.4393	29.4826	2.6272	Inactive	1004.15452536613	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:25.000	0.1223	-0.0701	0.9866	-1.2131	-0.5341	-1.4496	27.1474	28.0231	3.2110	Inactive	1002.10669789307	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:25.100	0.1238	-0.0725	0.9905	-1.4954	-0.3815	0.1526	27.1474	28.0231	3.2110	Inactive	1002.10669789307	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:25.200	0.1250	-0.0688	0.9919	-2.7924	0.3281	1.3428	27.1474	28.0231	3.2110	Inactive	1002.10669789307	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:25.300	0.1213	-0.0630	0.9924	-2.9221	1.5259	2.2125	27.1474	28.0231	3.2110	Inactive	1002.10669789307	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:25.400	0.1150	-0.0586	0.9868	-2.7084	1.9989	0.9689	27.1474	28.0231	3.2110	Inactive	1002.10669789307	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:25.500	0.1084	-0.0676	0.9746	-4.3259	1.4267	-0.8850	27.1474	28.0231	3.2110	Inactive	1002.10669789307	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:25.600	0.1106	-0.0562	0.9790	-1.4343	0.5875	-0.3281	27.1474	28.0231	3.2110	Inactive	1002.10669789307	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:25.700	0.1150	-0.0532	0.9790	-0.2975	-0.4807	-0.6866	27.1474	28.0231	3.2110	Inactive	1002.10669789307	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:25.800	0.1187	-0.0540	0.9890	0.4349	-1.6327	-1.8845	27.1474	28.0231	3.2110	Inactive	1002.10669789307	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:25.900	0.1199	-0.0542	0.9946	0.7019	-1.7776	-1.4191	27.1474	28.0231	3.2110	Inactive	1002.10669789307	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:26.000	0.1250	-0.0576	0.9941	-0.4730	-1.0757	-0.8850	27.1474	27.7312	2.3353	Inactive	1003.55000777907	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:26.100	0.1240	-0.0540	0.9910	-0.2365	0.3052	-0.6409	27.1474	27.7312	2.3353	Inactive	1003.55000777907	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:26.200	0.1265	-0.0486	0.9971	0.3510	1.2894	-0.7172	27.1474	27.7312	2.3353	Inactive	1003.55000777907	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:26.300	0.1250	-0.0481	0.9944	-1.1063	1.4572	0.2213	27.1474	27.7312	2.3353	Inactive	1003.55000777907	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:26.400	0.1167	-0.0413	0.9885	-1.9073	0.7858	0.9842	27.1474	27.7312	2.3353	Inactive	1003.55000777907	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:26.500	0.1140	-0.0334	0.9846	-2.2507	0.0305	1.0071	27.1474	27.7312	2.3353	Inactive	1003.55000777907	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:26.600	0.1165	-0.0327	0.9875	-2.1286	-0.5646	0.3586	27.1474	27.7312	2.3353	Inactive	1003.55000777907	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:26.700	0.1204	-0.0352	0.9922	-1.6785	-0.4807	-0.4120	27.1474	27.7312	2.3353	Inactive	1003.55000777907	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:26.800	0.1243	-0.0398	0.9946	-1.6251	0.0992	-0.7095	27.1474	27.7312	2.3353	Inactive	1003.55000777907	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:26.900	0.1245	-0.0344	0.9907	-1.9989	0.5951	-1.0071	27.1474	27.7312	2.3353	Inactive	1003.55000777907	26.67
01_S1_agmdE_290523_calib	29/05/2023 16:17:27.000	0.1274	-0.0308	0.9910	-1.5945	0.8087	-0.7706	26.2716	28.8988	2.0434	Inactive	1003.68001937342	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:27.100	0.1208	-0.0374	0.9844	-2.9831	0.3815	0.1068	26.2716	28.8988	2.0434	Inactive	1003.68001937342	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:27.200	0.1257	-0.0437	0.9895	-3.5553	-0.2518	1.3657	26.2716	28.8988	2.0434	Inactive	1003.68001937342	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:27.300	0.1223	-0.0603	0.9756	-3.9978	-0.3433	2.4185	26.2716	28.8988	2.0434	Inactive	1003.68001937342	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:27.400	0.1221	-0.0374	0.9919	-0.5875	-0.1373	2.1439	26.2716	28.8988	2.0434	Inactive	1003.68001937342	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:27.500	0.1165	-0.0413	0.9805	-2.1439	0.3052	0.8698	26.2716	28.8988	2.0434	Inactive	1003.68001937342	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:27.600	0.1196	-0.0432	0.9797	-2.6398	-0.7019	0.2670	26.2716	28.8988	2.0434	Inactive	1003.68001937342	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:27.700	0.1248	-0.0312	0.9851	-1.4496	-2.4033	2.2354	26.2716	28.8988	2.0434	Inactive	1003.68001937342	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:27.800	0.1304	-0.0352	0.9854	-2.5864	-3.6240	2.7618	26.2716	28.8988	2.0434	Inactive	1003.68001937342	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:27.900	0.1377	-0.0415	0.9846	-3.9062	-4.3030	0.3052	26.2716	28.8988	2.0434	Inactive	1003.68001937342	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:28.000	0.1455	-0.0264	0.9954	-3.4409	-4.0512	-0.7019	25.6878	27.7312	2.3353	Inactive	1004.30684958965	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:28.100	0.1614	-0.0291	0.9861	-3.1586	-2.5253	-0.1984	25.6878	27.7312	2.3353	Inactive	1004.30684958965	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:28.200	0.1626	-0.0417	0.9768	-2.3804	-1.0452	-1.3885	25.6878	27.7312	2.3353	Inactive	1004.30684958965	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:28.300	0.1653	-0.0513	0.9861	-1.2207	0.0687	-1.1673	25.6878	27.7312	2.3353	Inactive	1004.30684958965	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:28.400	0.1589	-0.0422	0.9812	0.1831	1.0757	0.7172	25.6878	27.7312	2.3353	Inactive	1004.30684958965	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:28.500	0.1541	-0.0278	0.9897	1.2207	2.9449	1.7700	25.6878	27.7312	2.3353	Inactive	1004.30684958965	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:28.600	0.1428	-0.0159	0.9895	-0.1068	4.6234	0.6638	25.6878	27.7312	2.3353	Inactive	1004.30684958965	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:28.700	0.1355	-0.0129	0.9890	-0.4883	4.9515	-1.1978	25.6878	27.7312	2.3353	Inactive	1004.30684958965	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:28.800	0.1292	-0.0156	0.9836	-1.7548	5.3482	-0.3510	25.6878	27.7312	2.3353	Inactive	1004.30684958965	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:28.900	0.1157	-0.0159	0.9873	-1.3657	4.1122	0.4272	25.6878	27.7312	2.3353	Inactive	1004.30684958965	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:29.000	0.1084	-0.0176	0.9910	-1.6632	1.4801	0.4044	23.6445	26.5636	2.0434	Inactive	1002.25411653013	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:29.100	0.1133	-0.0234	0.9897	-4.1885	-1.1673	-0.5875	23.6445	26.5636	2.0434	Inactive	1002.25411653013	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:29.200	0.1172	-0.0217	0.9910	-6.8283	-2.6321	-1.1520	23.6445	26.5636	2.0434	Inactive	1002.25411653013	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:29.300	0.1418	-0.0288	0.9915	-5.5389	-1.8387	-0.9003	23.6445	26.5636	2.0434	Inactive	1002.25411653013	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:29.400	0.1396	-0.0396	0.9880	-5.2414	-0.4959	-1.2665	23.6445	26.5636	2.0434	Inactive	1002.25411653013	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:29.500	0.1348	-0.0457	0.9880	-4.3182	1.8311	0.0076	23.6445	26.5636	2.0434	Inactive	1002.25411653013	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:29.600	0.1282	-0.0349	0.9915	-0.8240	4.3716	2.0218	23.6445	26.5636	2.0434	Inactive	1002.25411653013	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:29.700	0.1123	-0.0376	0.9773	-0.4807	5.2948	2.9755	23.6445	26.5636	2.0434	Inactive	1002.25411653013	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:29.800	0.1077	-0.0239	0.9910	1.4801	3.2349	1.4496	23.6445	26.5636	2.0434	Inactive	1002.25411653013	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:29.900	0.1003	-0.0183	0.9929	-0.7248	-0.0687	0.3662	23.6445	26.5636	2.0434	Inactive	1002.25411653013	26.68
01_S1_agmdE_290523_calib	29/05/2023 16:17:30.000	0.1099	-0.0247	0.9983	-2.5558	-2.7618	0.0534	22.3309	26.1257	1.8974	Inactive	1002.27666935696	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:30.100	0.1196	-0.0391	0.9915	-4.2801	-3.0899	1.1368	22.3309	26.1257	1.8974	Inactive	1002.27666935696	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:30.200	0.1160	-0.0344	0.9978	-2.9449	-1.1749	0.8240	22.3309	26.1257	1.8974	Inactive	1002.27666935696	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:30.300	0.1084	-0.0271	0.9919	-2.3193	1.5793	0.2975	22.3309	26.1257	1.8974	Inactive	1002.27666935696	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:30.400	0.1077	-0.0237	0.9902	-2.0981	2.6321	-0.9079	22.3309	26.1257	1.8974	Inactive	1002.27666935696	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:30.500	0.1157	-0.0312	0.9829	-3.3188	1.4877	-2.0905	22.3309	26.1257	1.8974	Inactive	1002.27666935696	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:30.600	0.1208	-0.0369	0.9873	-3.4943	-0.3204	-1.0147	22.3309	26.1257	1.8974	Inactive	1002.27666935696	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:30.700	0.1238	-0.0359	0.9863	-3.7231	-1.2360	1.4801	22.3309	26.1257	1.8974	Inactive	1002.27666935696	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:30.800	0.1155	-0.0322	0.9844	-4.0741	-2.0905	1.5259	22.3309	26.1257	1.8974	Inactive	1002.27666935696	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:30.900	0.1194	-0.0374	0.9792	-1.7471	-2.4719	-1.0681	22.3309	26.1257	1.8974	Inactive	1002.27666935696	26.7
01_S1_agmdE_290523_calib	29/05/2023 16:17:31.000	0.1274	-0.0234	0.9954	2.1820	-1.6861	-3.3646	23.2066	25.2500	2.4812	Inactive	1004.44926934728	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:31.100	0.1296	-0.0288	0.9998	-5.5695	0.4272	-3.1891	23.2066	25.2500	2.4812	Inactive	1004.44926934728	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:31.200	0.1279	-0.0298	0.9863	-5.0735	-1.7471	-3.4790	23.2066	25.2500	2.4812	Inactive	1004.44926934728	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:31.300	0.1384	-0.0471	0.9917	-4.8370	-3.8300	-0.7553	23.2066	25.2500	2.4812	Inactive	1004.44926934728	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:31.400	0.1479	-0.0525	0.9863	-5.5161	-4.2343	0.7477	23.2066	25.2500	2.4812	Inactive	1004.44926934728	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:31.500	0.1587	-0.0439	0.9849	-5.5084	-3.9368	-1.4267	23.2066	25.2500	2.4812	Inactive	1004.44926934728	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:31.600	0.1689	-0.0544	0.9641	-7.6675	-2.0294	-2.6321	23.2066	25.2500	2.4812	Inactive	1004.44926934728	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:31.700	0.1458	-0.0884	0.9368	-11.6425	0.3052	-1.4648	23.2066	25.2500	2.4812	Inactive	1004.44926934728	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:31.800	0.1445	-0.0972	0.9497	-8.1558	3.6774	5.3940	23.2066	25.2500	2.4812	Inactive	1004.44926934728	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:31.900	0.1167	-0.1282	0.9739	-6.5002	4.6387	8.1787	23.2066	25.2500	2.4812	Inactive	1004.44926934728	26.73
01_S1_agmdE_290523_calib	29/05/2023 16:17:32.000	0.1111	-0.1135	1.0034	-7.3700	2.3880	6.6299	24.8121	24.2283	2.6272	Inactive	1003.71570209068	26.71
01_S1_agmdE_290523_calib	29/05/2023 16:17:32.100	0.1204	-0.0999	0.9600	-25.5737	-4.7379	-1.5335	24.8121	24.2283	2.6272	Inactive	1003.71570209068	26.71
01_S1_agmdE_290523_calib	29/05/2023 16:17:32.200	0.1467	-0.1865	0.9512	-34.9655	-8.2092	-2.1820	24.8121	24.2283	2.6272	Inactive	1003.71570209068	26.71
01_S1_agmdE_290523_calib	29/05/2023 16:17:32.300	0.1523	-0.2239	0.9692	-23.9029	-3.4027	3.7155	24.8121	24.2283	2.6272	Inactive	1003.71570209068	26.71
